x0 [AU],y0 [AU],z0 [AU],vx0 [km/s],vy0 [km/s],vz0 [km/s],x1 [AU],y1 [AU],z1 [AU],vx1 [km/s],vy1 [km/s],vz1 [km/s],tof [days],m0_maximum [kg],m1_maximum [kg]
2.3465733220,-1.0894302474,-0.0735825059,8.8745050845,16.8195929759,0.4062895541,2.6084834107,-0.4069966762,-0.0625954965,4.3659368157,17.6548584606,0.3108331248,68.0440189937,4127.8058608153,4037.8825913225
-1.6028740342,-2.2908179737,-0.1565122511,14.8450250756,-9.8134450683,0.1886446492,-1.1641040693,-2.5236282878,-0.1483741995,16.5826050530,-7.1419646006,0.4740863270,47.9747115789,4378.2412054804,4314.8405661610
2.3599769909,-1.3787124869,-0.0327799558,8.2954224718,15.6930324516,1.3135726561,2.5425620186,-0.9246275765,0.0054492874,4.9419039939,17.2008591034,1.4759002584,47.7705549855,5586.0135503648,5522.8827303064
-2.1231268278,-2.0138822405,0.2391776982,13.2941665837,-11.6179227979,-0.7027031536,-1.3358987838,-2.4915899784,0.2182485398,17.2010765057,-7.0752906466,0.0101941487,86.7227862863,2255.5058540767,2140.8984536940
-2.9472498312,-0.1782620372,0.0638204271,0.7104619358,-16.3730015579,-1.3385893130,-2.9454728373,-0.2125389770,0.0609823346,0.9844996941,-16.3208683642,-1.3684064635,3.6305486841,2463.7751220894,2458.9771637277
-1.1700690366,-2.4259445897,-0.0885377327,16.1423637490,-6.7008076421,-1.5872149343,-1.0568112880,-2.4698862927,-0.0996334815,16.2481037718,-5.8752276198,-1.5894204133,12.1058856676,2464.3752646348,2448.3768086207
-2.8822271555,-0.0223671027,-0.1080239770,1.1598381349,-17.3005975213,-0.8496996011,-2.7222688319,-0.7275867741,-0.1414007643,6.7500105641,-17.4193006799,-0.7681959609,70.0261551014,2573.2054951657,2480.6626450446
-2.6860683267,-0.8801181354,0.1596896207,5.6824753209,-15.6892466246,-1.8320279904,-2.3320527899,-1.5499735986,0.0563295263,9.8100388058,-13.5398634409,-2.5395943069,79.9587009592,3457.4980845463,3351.8286947835
-2.5999052781,1.0798211830,0.2539403238,-7.5215449127,-16.0193660881,-0.3100050525,-2.8524627668,0.2340868099,0.2227519445,-2.8853408694,-17.0802817825,-0.6674182670,86.6370463179,3102.7628914274,2988.2677693424
2.5269032389,-0.2832214731,0.0638510541,1.6017598504,19.4347851200,-0.3018848862,2.5159871145,0.3512233166,0.0721858154,-2.2689579862,18.5764963194,0.8246300110,57.5175368008,1872.3347504552,1796.3224014130
-1.1951271993,-2.4153883648,-0.0860708159,16.1130331482,-6.8875230324,-1.5883168356,-0.7749523290,-2.5564468979,-0.1273988474,16.9270283447,-4.3152018123,-1.6370481844,44.3882474478,2467.9304861341,2409.2699122705
2.5162065161,1.0505936811,-0.2171472715,-7.4882553680,16.3600786152,-1.1261830380,2.2868687749,1.4521672951,-0.2377420658,-10.0023461787,14.2629526828,-0.4248798368,45.3057525119,2863.6318889685,2803.7580343687
-1.9535765606,-2.0807662602,0.0430258901,13.6523911787,-10.8931188098,1.8333743467,-1.7981606214,-2.1957939987,0.0645209421,14.5748189442,-9.9964334147,2.0706833691,19.0604093322,3420.1636120668,3394.9743362723
-0.7419770615,-2.5973997724,0.0356432219,17.8724469725,-4.6775047006,-1.3426164518,-0.3620462614,-2.6661850793,0.0002325770,18.6009153559,-1.9101405730,-2.0562644546,36.0110494516,2415.3626347417,2367.7721708272
1.9130695035,1.7389243071,0.1581531446,-12.0808254313,14.7042997336,0.2638481551,0.9386342179,2.5706783585,0.1743416565,-14.7228662843,8.0083630047,0.6101305832,124.9685705196,2160.8703606002,1995.7188570591
-2.1106845228,1.8477668007,0.2980319824,-11.9027843660,-12.2951792965,0.1759301995,-2.1601216010,1.7956797945,0.2986846820,-11.6045076767,-12.4719081094,0.1354109842,7.2822212924,2747.3350365672,2737.7112258170
-2.6210155479,0.8315601667,0.0396597499,-5.0297574373,-16.1780426850,-0.4151992370,-2.7048329255,0.4839295203,0.0322491382,-2.9196361135,-16.9801375317,-0.2879090899,36.3128605020,4661.3499842012,4613.3607702625
0.0082216077,2.6608090917,-0.1875067329,-18.9773358117,0.4860640433,-0.0251267611,-0.0098018151,2.6612053563,-0.1875218207,-18.9909711206,0.3487174620,-0.0066569766,1.6438273303,3313.4817311727,3311.3093284229
-1.7550124358,2.1780046699,0.2882304777,-13.7048014429,-10.4447955141,0.4631587161,-2.0231386287,1.9508363203,0.2950939448,-12.2847872709,-11.5660431309,0.2103813541,35.6800816634,3211.5994452819,3164.4464123883
-2.3898529709,-1.3875237066,0.0211210110,9.5522189328,-14.4218862872,0.0618583220,-2.2329720025,-1.6009587741,0.0228593855,10.7697887408,-13.3414908407,0.1584941646,26.6900549763,3671.1738755464,3635.9017141013
1.6075810383,-2.3465295691,-0.0616539083,13.6054905951,10.6720752535,-0.2174689273,2.6078597074,-0.5650017127,-0.0917913522,3.8003797414,18.1842850200,-0.6502605565,200.1710792477,3069.3763943662,2804.8418044409
-0.8535178236,2.4903735150,0.1558996802,-18.1955181266,-5.3147873361,1.9715102262,-1.1598165999,2.3859583701,0.1880952521,-17.5326288551,-6.8816424614,1.7190010904,29.6227791253,3112.0711397150,3072.9234448006
1.4444967653,-2.4428458372,-0.0719857999,14.4717326125,10.1177376923,-0.8725684937,1.4747896957,-2.4213617822,-0.0737528028,14.3628651111,10.3321904461,-0.8093517236,3.6379934761,3127.8793740388,3123.0715805319
-1.6152295980,2.4333201726,-0.1377942473,-13.8600518815,-8.8646288864,0.8402021629,-1.7965373096,2.3020044994,-0.1264786802,-12.5490166954,-10.2680787640,0.8117364389,23.7614796327,2260.3229227316,2228.9210153630
-2.3697550471,1.5746059993,0.0265432395,-10.0227112070,-14.9843288253,0.3683536226,-2.6938184098,0.9875997801,0.0279731756,-7.1090223356,-16.8266662860,-0.5319451204,63.1916035899,2044.0697696042,1960.5589767383
0.0845402533,-2.7289574430,0.2348620976,18.1181805717,-0.4148348522,-0.4845885415,1.5059139044,-2.3452328382,0.2311548536,14.9740055702,9.5251972898,-0.1457792143,143.8102290659,3783.1662975667,3593.1138559091
-2.3063539975,1.6447116130,0.0404847160,-10.5107932557,-14.0293212873,-1.3796593409,-2.8426626700,0.5584671362,-0.0726061721,-3.4256295818,-16.3843274274,-1.2964626975,123.8872150106,2760.3250008969,2596.6056200036
-1.0854216155,2.7145194605,0.1374087788,-16.1223408113,-6.5407077599,1.6298127238,-1.6177439241,2.4198734933,0.1927894057,-14.7299916543,-10.5358106066,1.4286211473,59.1299370497,2680.5737501684,2602.4312962551
-0.1973553707,-2.7741266171,-0.1088237049,17.5840791628,-1.5008938561,0.5613384715,0.6886336269,-2.6870576874,-0.0947155088,16.7336600918,5.0957858290,0.3446281752,88.9346851150,3763.9589095934,3646.4274242603
2.3437429039,1.1115556086,0.0213365189,-8.2852539134,17.5580402322,-2.0209832327,1.9658060440,1.7155944434,-0.0437531252,-12.1008796064,15.0749248986,-1.4897852331,63.6356175576,5621.2474474626,5537.1497007149
1.7216417750,1.9091708062,-0.2259423633,-14.1493427208,13.2363255340,0.5372446682,0.7438609132,2.4966904100,-0.1854759707,-18.0976647458,6.1197106078,0.1117899493,102.8807596030,2740.3220034394,2604.3599935527
-0.4836163216,2.5878262188,-0.1831771303,-18.9313019656,-1.5915183058,-0.7078633271,-0.5166690114,2.5849046666,-0.1844261745,-18.9080221585,-1.7529608235,-0.7221089901,3.0248186991,2366.3781181676,2362.3806733809
-1.2348965608,-2.7648070394,0.1095116611,14.9675048356,-5.7074272524,0.7159950749,-0.6505826863,-2.9066068055,0.1320126829,15.6291482282,-1.9063863853,0.4823743631,65.9749853062,4370.8698733112,4283.6809401746
-1.7918389574,2.3335368773,-0.1198594098,-14.7227904959,-9.7933634560,1.2717672284,-2.3749600517,1.8238041585,-0.0772485813,-11.3884226867,-13.0893756528,0.5931421289,76.0594347663,3560.7992957308,3460.2833505780
-0.6720768357,2.5382821057,0.1361346259,-18.4258835308,-4.3519120081,2.0144965230,-1.2690012504,2.3404461935,0.1982392336,-17.0953117615,-7.5842157621,1.5043393694,57.6864646123,3134.7357597210,3058.5007076814
1.2411050615,-2.3007874210,-0.1445381157,15.8422200887,9.8763502195,1.2111923735,1.4541120515,-2.1504073104,-0.1273956719,14.9308983041,11.7079609669,1.1657034908,24.0301746828,2885.7060544808,2853.9493046495
2.4451090880,-1.1795078421,-0.2222482690,6.9371420290,16.7113779963,-0.1123172456,2.5715578680,-0.7992703951,-0.2263781105,4.2193834474,17.4363204937,-0.3287598283,38.7218429810,2842.4290688210,2791.2562220872
-1.5738167844,2.3086998207,-0.1726890745,-14.8372612828,-9.8291469924,0.2966409116,-1.8267247639,2.1267366439,-0.1736616637,-14.0170879480,-10.9395038621,-0.4206496472,30.3123341718,1550.2714072709,1510.2121181423
-1.1658010979,-2.5730096874,0.0544074974,16.2678631272,-8.0218168381,-0.1260595441,-0.1444816446,-2.8607228116,0.0701057388,17.2802344743,-1.1853607650,0.3392899059,103.0525137059,3528.9697626022,3392.7813691637
-2.0955924269,-1.7728726737,-0.1565714252,11.7527035115,-13.7083643267,0.2618752969,-1.7701765205,-2.0859733579,-0.1437475686,14.1008343123,-10.8716949810,0.5930336683,44.2442166881,1969.3587998953,1910.8877738681
2.6390293085,-0.4215556623,0.1020588828,1.5049147444,18.3986051438,-0.6594918836,2.6459654050,-0.0352535310,0.0824013502,-0.8570101867,18.4405275476,-1.2173544515,36.2515885058,3386.6380166209,3338.7296882695
-2.6088740583,-1.3789330076,-0.0353501739,7.3342584309,-14.2651991617,-1.3776201855,-2.2053607320,-1.9444424960,-0.1054815059,11.3939866929,-11.9564058639,-1.4636189089,75.7713856879,2595.9931735295,2495.8575613918
-0.6624217714,2.7176956625,0.2577065905,-16.8903225201,-3.7651159614,0.2133192782,-1.3892009165,2.4219504570,0.2723738897,-15.1343882586,-8.7627070502,0.7341232276,78.5748848798,2735.0703612418,2631.2296290191
-0.4963213271,2.8553584811,0.2045475048,-17.8374067887,-3.1644293969,0.3510225005,-1.1938226616,2.6339773334,0.1947830907,-15.6957418484,-7.1588193759,-0.5268934011,70.5022828266,1971.8501728714,1878.6792204890
2.1389240021,1.4486042479,0.0246282462,-10.9539332253,15.0968203385,-1.1004331639,1.4151601059,2.1359881004,-0.0355474314,-15.9269412223,10.6293713030,-1.3839769427,91.6683650856,5243.2869599390,5122.1427987960
1.7758571733,1.8461249150,-0.2233854073,-13.6645585816,13.3186270194,0.2745339594,1.5569910198,2.0369724162,-0.2147500468,-15.1852039185,11.7028289849,0.7718781847,26.3593874926,2888.7523972642,2853.9171929634
-0.0710477201,2.7887523281,0.2471237020,-17.6333554083,-0.0197206997,0.8659779266,-0.2959614722,2.7813232687,0.2556878801,-17.4639035261,-1.1377764772,0.4695153433,22.1785138018,2743.1463735049,2713.8363167945
-1.8771380577,-2.1395141811,0.0534468192,14.1202891352,-10.4513564870,1.9529159258,-1.1579495667,-2.5259577415,0.1623082316,17.2605279753,-6.6111078833,2.6417083831,78.6241884955,3407.5689720800,3303.6641343603
1.8937123795,1.9227361420,-0.1198219874,-11.2980783263,13.9098252722,-0.5771839168,1.8351761769,1.9926329861,-0.1224967298,-11.6188963985,13.4563792296,-0.4697971211,8.8440963508,3473.0587228035,3461.3707958827
2.6115200149,0.9593813067,-0.1313371500,-6.0696303988,16.6695649245,-2.4468145694,2.3295183023,1.5413291279,-0.2146711421,-9.4215722981,14.8298477501,-1.6021246343,63.6001493428,2671.0976310652,2587.0482892313
2.7739852362,-0.2798935844,0.1493772453,1.6622128751,17.5881234567,-0.4540435159,2.7730272550,0.2927118427,0.1420702862,-1.8972848653,17.5877980889,0.1989191910,56.3981314266,2721.7367128634,2647.2040767824
-1.9793799252,-2.1331171956,0.1504201516,13.8490656971,-10.9174984874,-0.0181489078,-1.5479929820,-2.4083758007,0.1412931632,16.4378504093,-8.3968962265,-0.6521532218,49.2049235650,2868.5495553746,2803.5228195537
0.9031482795,-2.7358422022,-0.0244104934,15.8477370969,6.4327588385,-1.7455806156,1.7909011814,-2.1387684354,-0.1439877352,12.1765135739,12.5378280218,-1.8882997568,108.3958547864,8507.3754138657,8364.1255033371
-0.7883322799,2.6100488848,0.1291329636,-18.4544962942,-5.2752064522,-0.0607167238,-0.9308526104,2.5651952602,0.1282326241,-18.3911915416,-6.3227701770,-0.1711213629,13.3914716938,2369.1298447763,2351.4323796190
2.7753903663,0.2547089813,-0.0971615523,-2.0345174578,18.0686873457,0.4676132875,2.2400232323,1.6914271933,-0.1351390639,-10.8537602919,14.9859850906,-0.6511420410,142.7169408806,2511.7440924401,2323.1385304521
-0.4814605514,-2.7517672689,-0.1167473062,17.6189227455,-4.3389303223,0.1486546648,1.1266181720,-2.6791539445,-0.0724279573,15.8144449227,6.2102625815,1.1049962564,162.3037329351,4817.7152800288,4603.2236310992
-0.9958392864,2.5427405790,-0.1756944657,-16.8359445343,-5.1089497675,-0.3991025081,-1.2033467324,2.4675546296,-0.1789280414,-16.1661365857,-6.8566677242,-0.1484812525,21.7757183789,2596.0218044312,2567.2441582871
-1.4424543746,2.3921367125,-0.1767634531,-15.1683729427,-9.2299670288,0.6321967006,-1.6190795534,2.2782746676,-0.1719644277,-14.7095244592,-10.0319605912,0.1761361785,20.4608255660,1570.3010616050,1543.2610291433
-1.9369254184,2.2179272710,0.1689322783,-12.1082247683,-10.7333424054,2.2514541102,-2.4952697196,1.5345489434,0.2342637843,-8.5114042928,-14.4850919777,0.1513012031,93.0620524577,2723.4715167460,2600.4854128486
-2.1274593793,1.7694195438,-0.1495230003,-11.8855747993,-13.5129587254,1.5389999195,-2.4621996030,1.2849430556,-0.0909807996,-8.2179275030,-15.8159362921,1.5015419530,57.1814494930,2533.7859992080,2458.2182914439
2.0169885897,1.8684379425,-0.0392538353,-11.9606790092,13.9862331233,-0.9326451619,0.8051321846,2.7480483512,-0.1021285276,-16.5181136269,5.6924003234,-0.1430262346,145.0487861240,3285.4580857984,3093.7693460464
-0.2134537995,-2.7731726381,0.1059932783,18.2481351962,-2.2010818406,0.2903250228,0.1977344452,-2.7907573890,0.1141803097,17.8959117155,0.8389174839,0.3326961508,39.3860102445,2736.7946121476,2684.7447216505
0.8573629491,2.7196777033,0.0008569547,-16.5125015439,6.1128011974,0.0781753211,-0.4761316860,2.8343626295,-0.0278435472,-17.1441095412,-2.9296783037,0.2623240701,132.0363212196,2654.2487880616,2479.7568587484
-2.7514973754,-0.1083495482,-0.1513531917,1.2129578550,-17.1609529291,-0.6261133761,-2.5624888172,-0.9501039274,-0.1854741633,6.2341038774,-16.6533358288,-0.5680669751,85.9066176675,3863.3810535268,3749.8512068747
2.5737618496,-0.3843516829,0.0924820260,2.1233890021,18.7629410402,-0.8999319131,2.5901841322,0.0677805131,0.0709654975,-0.7741582763,18.6830664512,-0.8819144600,41.7053643208,5519.6769750003,5464.5611844312
2.4183044428,-1.2605317942,-0.0228893811,7.4053283814,16.1220890934,1.3494724762,2.6546322985,-0.2591575767,0.0600217638,1.0572087872,18.4058018215,1.4131836822,99.2157680469,5569.0167028353,5437.8987425064
1.4129076884,-2.4232820006,0.1677142487,13.1525178394,9.6756376911,-0.0957268291,1.5553716054,-2.3091963991,0.1663901917,12.2856374862,10.6347940871,-0.1048326765,19.4334640096,3471.3770121374,3445.6973452390
2.6411613555,0.7639253085,-0.0362402133,-4.9517292119,17.4305726902,-1.8525846150,2.4645686587,1.2424596884,-0.0860049936,-7.5161660927,16.3581695436,-1.4197429717,48.8295143326,3035.5006012504,2970.9700487303
1.6875815724,2.1518014616,-0.0241966477,-14.8333440567,10.7088306933,-0.4813764931,-0.1466417766,2.6702401499,-0.0293874773,-18.8365729446,-0.9930145068,0.2526920734,176.1699720967,4328.0424604526,4095.2261540840
2.6256014393,0.9936913671,-0.0181390246,-6.6818904206,16.7187621230,0.0609974194,2.3884971862,1.4419417079,-0.0145058107,-10.3957890053,15.6940368670,0.3210037651,47.8230972573,2439.4595686997,2376.2592009623
2.0240758652,1.6150952352,0.2013087327,-11.9094503289,14.6859732553,-0.4972591761,1.2506188951,2.2815192338,0.1726171134,-16.1607663074,9.6489860663,-0.2261938824,95.0103817032,3412.3599728393,3286.7997553584
-0.8397884174,-2.5392820451,-0.2150365984,17.0368319074,-3.6040332807,-2.2603138706,0.5440998911,-2.4858519450,-0.3257408348,18.3562315415,5.1587157386,-0.5671131386,132.1672062031,5101.2602546426,4926.5944980594
-1.2746684150,-2.3775726208,-0.1203010341,16.1818892769,-6.9213504498,0.9992976193,-1.0484349571,-2.4588561611,-0.1057614063,16.9284828564,-5.0053561160,1.0128847268,23.7427482563,2227.9741832995,2196.5976495971
-0.6399217158,-2.6218404778,0.0274653279,18.1074718443,-3.9383742548,-1.5406072051,-0.5884128907,-2.6324808256,0.0229564831,18.2150196270,-3.5646595983,-1.6389082066,4.9105976525,2402.3834159783,2395.8938068626
0.3871741269,2.6802510432,0.1096748493,-18.2652278495,2.8175283816,0.5196413676,-1.0649056016,2.5880711961,0.1154463717,-15.6330128797,-4.7268903924,-0.2774768990,147.0935187674,2587.5588840839,2393.1691783899
0.6308415949,-2.8245739524,0.1640912178,15.9912268536,4.9686207368,-0.9406378412,0.8295359746,-2.7537993619,0.1529119306,15.6313434135,6.2082036423,-0.9159921066,21.8317376182,3438.1899541084,3409.3385403522
0.5670673373,2.7885142220,-0.1329061881,-17.0801282247,3.7022445680,1.4464713817,-1.1192883638,2.6971033757,0.0201824580,-15.9006547029,-5.6315388968,2.0313788467,165.4643233799,3149.0222865223,2930.3533411066
-2.7922653093,0.7192853916,0.1297555231,-6.0645232002,-15.0282063319,-1.4013742098,-2.8373537350,0.5986933144,0.1192874359,-5.1582354609,-15.1499014243,-1.2018254585,13.8722966644,2373.9292339437,2355.5966659646
2.5782526125,-0.7563576422,0.1445998783,4.1497773923,17.4754882904,-2.6354375556,2.6468221741,-0.3175050456,0.0747617164,1.3450747577,18.1204484027,-2.6825924081,42.7205173124,3054.1896630110,3003.3486122935
0.4279082654,2.6940522308,0.0387648305,-17.5209502314,3.2052966253,-1.0945048088,0.3426830034,2.7085013133,0.0333496155,-17.4868475393,2.7300148260,-1.1298670014,8.4295322990,2828.9172655847,2817.7772118895
1.5746417759,2.3266187035,-0.2273715576,-14.1737843812,10.0642687942,1.2412956885,0.9837681410,2.6429473460,-0.1601097111,-16.1546429369,6.5248044608,1.7111567437,66.9443876132,2889.5870172179,2801.1171891268
1.5230849472,2.3590576688,0.0621207352,-14.4910548925,10.2098747531,1.6659903764,1.5184791401,2.3622932599,0.0626504343,-14.5213050594,10.1713825694,1.6706283351,0.5497486932,1918.4385377545,1917.7120167485
-2.8893600269,-0.3336726120,0.1307950976,1.5248641678,-17.5697219211,0.8390184669,-2.3283739265,-1.7359801329,0.1532264719,10.9285793782,-13.5398228867,-0.3454260319,152.3758275306,5719.5143640285,5518.1418695207
-2.0299346901,1.7971439462,0.2440030926,-12.6433771659,-13.5986476561,0.3065581060,-2.4380038625,1.2065365928,0.2446429895,-8.4834205897,-16.8873761257,0.0762533194,65.8978691267,2474.5796395009,2387.4926852810
-1.5514626123,2.2726791788,-0.2113331988,-15.3580212667,-9.2920223249,0.2467162225,-2.1031060507,1.8156485064,-0.1837244731,-11.3661555703,-12.4913376767,1.0139588059,71.8481407393,2965.0533289759,2870.1025016975
-1.8623434855,2.1953620357,0.1877214298,-13.5536251289,-12.0841905961,0.2587508847,-2.2596708500,1.7606251892,0.1890670334,-10.5651816334,-14.1419633374,-0.4474518779,56.7251417368,2582.9979033202,2509.5827761168
-0.7799555779,2.5650407005,-0.0190379109,-17.5421140233,-4.9131090772,0.4639344069,-1.8823230088,1.9599358903,0.0420536553,-12.8705165721,-11.9400327794,0.8961490622,124.6970284136,4143.0490334092,3981.9935160050
-2.5714607590,-0.9962223210,0.0330302910,6.1023312889,-17.3732498647,0.6027171413,-2.3999389463,-1.3848002228,0.0537586355,8.5910924571,-15.8547201127,1.1485739667,40.3700351504,3051.0361758987,2997.6851246504
0.1494464614,2.7940396205,-0.2349697113,-17.4669051260,1.2609468537,-0.2825288989,-0.4314449620,2.7769741990,-0.2331275353,-16.3721662080,-2.2116720649,0.4015631815,59.2385002683,3026.1944718708,2947.9077605767
2.6462288647,0.0677624924,-0.0224333622,0.4776352798,18.8429450777,0.1325018032,2.3163054321,1.5368148770,-0.0051608527,-8.5578540253,16.1652124291,0.3222675252,139.6094670504,5086.2570744067,4901.7566799216
2.6135671203,0.3659340597,-0.1387817027,-3.6073362948,18.4442300757,-1.2121866943,2.5821077384,0.5046421887,-0.1482302000,-4.7263011476,18.2929257826,-1.2902505979,13.0718977048,3146.7159902531,3129.4407959386
1.1691240717,2.4436704090,-0.1985055920,-15.8381890461,9.1072937129,-0.7590627751,0.7133376075,2.6663372778,-0.2195896061,-16.2719495362,6.6148182794,-0.6983577727,48.9609328378,2634.2227316284,2569.5183294650
-1.1848181789,2.4357803620,0.2200830774,-16.4672068532,-6.7553721452,0.4097892652,-2.0181762609,1.8763727630,0.2271303059,-12.0455802813,-11.7473360531,-0.4836124877,103.3554149861,2713.4170464740,2576.8288931611
2.2700832177,1.3040587846,-0.0338801730,-7.1962155159,16.4683313549,2.5605136558,1.4060441948,2.2793684933,0.1304352730,-15.5697499720,9.3953078563,1.5590134457,129.8339756264,3041.8488598965,2870.2668360235
-0.3576856180,-2.7531019724,0.1039653684,18.1893734455,-2.8666956894,0.2306637237,-0.1233432261,-2.7828772860,0.1076048192,18.1795079260,-1.6921493631,0.3629158314,22.2616579643,2754.8990208422,2725.4797259622
2.3926381779,-0.9133751397,0.0961035425,6.2916573303,17.5672320811,-1.6331797833,2.4017085040,-0.8875973910,0.0937534373,6.0871975671,17.6165475044,-1.5727663890,2.5374038980,1786.5320000671,1783.1787477577
-1.8798504177,2.1830071311,-0.0118257823,-13.1182210716,-11.5278037889,0.1256954475,-2.1945454890,1.8539058151,-0.0012027370,-11.0071690203,-13.6866606945,0.6955346205,45.0954027781,3858.2012234190,3798.6053286881
-1.4951647653,2.3075726873,-0.1811345412,-14.3933355445,-10.0918363694,0.0427058938,-1.5684273727,2.2548796899,-0.1805446143,-14.0927418773,-10.3892596217,0.1850750766,8.9089697147,2019.3805230492,2007.6068827620
-2.9724206852,-0.4147409902,0.2859549389,2.0733341114,-15.4508338105,-0.0667975158,-2.9600437954,-0.4977885169,0.2856974485,2.5381518152,-15.3973723592,-0.0249113974,9.3333868226,3611.3229967785,3598.9887286488
-2.7149656200,0.8947694607,0.1467342504,-7.1889694144,-15.0797210092,-1.4889740930,-2.8778345623,0.4643999780,0.1092495463,-4.1099602810,-15.5870030173,-1.1171161726,49.1835972645,2400.5952587974,2335.5971700169
-2.1751036053,-2.0184374673,0.1054222444,13.3277250552,-11.0078721865,0.9127882381,-1.9513808471,-2.1832938497,0.1197816621,14.9298638054,-9.8026981456,0.9021082994,27.4051119027,2982.3788212272,2946.1616717976
-1.8562406537,2.2933425204,0.0332816325,-14.4701459656,-10.0348908964,-0.7504406767,-1.9667230424,2.2123370943,0.0277357786,-13.9796687008,-10.9112181556,-0.7272175952,13.3822025517,1801.4747276774,1783.7896881691
2.7615543802,-0.3910769275,0.1516327211,2.2770287037,17.5877878001,-0.2540627708,2.7669911344,0.3439921811,0.1427651757,-2.2413732097,17.5714724798,0.2775207217,72.3916313834,2736.1982696763,2640.5294806065
-1.6212721659,2.2288691011,-0.2099804244,-14.9218540940,-9.7099271945,0.3400879566,-1.8553190477,2.0558313143,-0.2015444558,-13.2553720243,-11.1124097371,0.6766529254,28.7392562957,2954.5032142519,2916.5228091563
2.2492643937,1.5156709526,-0.2669338944,-10.3110542944,14.4202186060,0.4067722057,2.1317895498,1.6675268760,-0.2642993110,-11.2938592460,13.5196482545,0.0619010079,18.8401545316,1953.2655447122,1928.3673373081
-0.9631834644,2.5300852645,0.1491501927,-16.8761551785,-7.1349490742,1.7277228721,-1.6815035206,2.1085719313,0.1934237611,-14.4293921787,-11.3119068348,0.1157614227,78.6517687964,2852.0753452589,2748.1330394940
-2.4677083035,1.3948838370,0.2569413004,-9.5092357985,-15.4078093990,0.0478885622,-2.6840805870,0.9573604372,0.2540133672,-6.7735608309,-17.5217402557,-0.2699432769,45.9065234569,2591.6881043851,2531.0202432064
-2.7995789986,-0.0987311222,0.1929546315,0.5599197681,-16.8244789618,-0.9790587354,-2.5524019300,-1.1394515372,0.1305337999,7.2248883142,-16.0466270426,-1.5862476767,110.7343233770,2600.1119635795,2453.7720289549
1.5814233099,-2.3418852163,-0.0258649780,14.8536140031,10.5085548126,-1.1634665293,2.3214914314,-1.5884880539,-0.0621276199,10.1594417286,14.7058026107,-0.3730267933,100.0592919319,3355.6196202866,3223.3864773354
-0.5055105523,2.5734066459,0.1179002671,-18.5580524986,-3.4455193351,2.0329259761,-1.6741317808,2.1102605121,0.2281135546,-14.9751286733,-10.6492063486,0.8981747325,116.9320228629,3155.3399711166,3000.8089924881
0.4250875420,2.7133659176,-0.2315445738,-17.8014976108,2.6957310116,-0.0230795672,-1.0064928074,2.6044432425,-0.1959868594,-16.1907298802,-5.9110593560,0.6565593953,143.7875975306,3645.6742418422,3455.6525164973
2.7841885343,-0.1432981588,0.1454562710,0.9516443136,17.5417028384,-0.4716108277,2.7879559730,0.0531340748,0.1418642483,-0.3000463474,17.5934282288,-0.1690863458,19.3605525793,2703.9380387594,2678.3521770861
2.6234711040,0.7204100922,-0.1447258386,-5.1617958466,18.1963677576,1.0273960997,2.5508538824,0.9447121630,-0.1291738100,-6.5426025416,17.9469151002,1.4813509446,21.4767348015,2593.6511607359,2565.2685439854
-1.6824015296,2.1940907726,0.0403097011,-13.6121804042,-11.2316978692,0.8769778398,-2.0400867047,1.8461657721,0.0520022570,-11.9929863689,-13.4395867759,0.1029256044,48.5756120653,2437.1336650074,2372.9386622790
1.0583139232,2.4516240424,-0.2488017655,-17.7422619108,7.2515637576,1.3779069528,0.0411539104,2.6856740039,-0.1297531707,-19.1248354698,1.4842641199,2.4121450725,93.3093368876,2885.8607177355,2762.5485517348
-1.8832219147,2.0951985504,-0.1061957721,-13.9356941768,-10.9428949209,-1.2478572706,-2.3512415854,1.6510432375,-0.1345590264,-11.4373953920,-13.4067045227,-0.3784789820,62.7814222509,2717.2788885645,2634.3102371837
2.7686197620,-0.4995586225,-0.0991738938,2.5409097678,16.8638626989,-0.6103042018,2.7924188987,-0.2536161248,-0.1045285364,0.8429866649,17.3458822406,-0.1348505308,24.9103944174,2456.7367484801,2423.8165660925
-2.1012949644,1.7990794407,0.1215202904,-11.9668093793,-13.3343044773,0.3929605220,-2.2492676941,1.6165171790,0.1289719081,-10.4339978667,-14.3846142852,0.6840004007,22.8428085205,2249.7321556787,2219.5442545638
2.7011437024,0.5037120159,-0.0118259186,-3.1443726189,17.7814351837,-1.4547490461,2.6945541831,0.5394902363,-0.0148104362,-3.3978794225,17.7408139977,-1.5084609640,3.4878224523,3069.3023880135,3064.6930512152
2.4350242385,-0.7834259286,0.0852812628,5.2820211833,17.9436525665,-1.3211139170,2.4977141199,-0.5137685873,0.0701529123,3.2672240546,18.8443294092,-0.7507536726,25.3740389796,1769.7656111842,1736.2325951455
-1.5460294763,-2.4708542014,-0.1619597164,14.0528052734,-8.3965474090,-0.7447941539,-1.2631357458,-2.6172623750,-0.1736871490,15.0925547389,-6.5287016626,-0.5411055805,33.7876635945,4028.8011793243,3984.1496787322
2.4973851874,-0.9967090479,0.2090068993,6.1442247408,17.3583992717,0.1463858675,2.5064830312,0.7754967333,0.0914262679,-5.4448559054,18.0594466854,-1.6830224759,166.7796770971,3611.1721613411,3390.7644512354
