relative_r [AU],relative_t [AU],relative_n [AU],relative_vr [km/s],relative_vt [km/s],relative_vn [km/s],tof [days],m0_maximum [kg],mass_ratio
-0.20409710115161683,1.017035231984973,-0.0046159727819933,-192.03263614148588,-7.17651725424696,-6.517487188851083,102.476752548,2316.2510218183,1.0620995729718363
-0.45404352022819827,1.4528746499396443,-0.0262239731700495,-245.17484302893723,-68.30426989397426,-31.496622356287624,150.1336484108,4017.4888348339,1.0519518892830966
-0.30330692604939014,1.3495044794369042,0.0037648372621171,-286.72095167373385,-120.1209487017253,-0.4198031206629773,123.9450726245,2508.6833067216,1.0698537353943405
-0.010570776139870564,0.2722620858413251,-0.0050895705148438,-34.479652970842004,-0.497107867402633,-19.96196473194766,26.5232924003,1570.301061605,1.0228314028986791
-0.06202740231521586,0.3558234938014705,-0.001353751536926,-78.84938974300331,-1.7922119348577326,-6.118870125496883,35.2539081854,3098.6705043266,1.0152648807758688
-0.03254402617392538,0.5324029891918711,-0.0120024392736969,-98.4842775792434,-20.555140578626947,-22.83795276299383,49.6442464637,2661.2809398046,1.0252756067490085
0.00016869659641249868,0.0056643194761951,5.744585876190454e-07,-1.4771259099281924,0.11440200658637423,0.1077982675221138,0.5497486932,1907.5407242173,1.0003810128634323
0.0033192427263863955,0.3849039703878878,0.0035519495751988,-78.67034917837115,-21.884960770274517,9.850701478156203,38.7943594564,3173.7312738886,1.0164193045196415
-0.016317235708253275,0.4117777432630656,0.0077380989437998,-80.14462846548828,-10.963814781005624,13.374582325108491,41.3939182343,2256.8906014632,1.0248408034573795
0.00022094781521975193,0.1049093220629702,0.0001555468468583,-25.446197600084993,-3.2033006548654726,1.4412903490735052,11.0081995049,2579.8127497554,1.0056711084842656
-0.0312878407924595,0.2959885744789616,0.0011079661878167,-58.67233336225898,-6.103108773637928,3.8963568118667866,28.7809323539,7241.7004053453,1.0052800037204366
-0.041223118260809155,0.3761091145324605,-0.0024507145414205,-70.39656318078639,-19.688298071230463,-5.444404593940213,37.9425121229,3322.7211774879,1.015322155808779
0.0013100013347360218,0.0140558399626674,-1.0332889956856551e-05,-2.6233159226709404,-0.045600157134003894,-0.7625501297943572,1.397775601,2826.0234346909,1.000654078125954
-0.0976344281024395,0.8895532887686138,-0.004905825105896,-144.76744019811656,-23.313771896118,0.6158164853745957,87.7622027636,3107.2237465166,1.038773888854198
-0.1929104432154558,1.1353483118234888,0.0097396595010605,-246.63306725239792,-95.48677804314809,2.739019044829095,101.5082150069,2659.4094850608,1.0531223670306682
-0.0642144850149986,0.7947527784827529,-0.0063011030948969,-145.43774526773754,-28.789054050459754,-13.3234006064418,73.2774009941,3128.5544979892,1.0319420508530477
0.004259212064868123,0.2106877144112582,-0.0006116118594669,-48.0797673268054,-4.2190210894452775,-3.1539716169878034,22.4555601734,2950.0721262462,1.0101616830095663
-0.3769626205197305,1.272295862143021,0.0372296020673418,-238.73557667629495,-59.33570953487089,37.35803759533371,128.9779305389,4241.6456762432,1.041867482369727
-0.1479752594706496,0.7479220250614105,-0.0020711440237491,-149.53644375763773,-13.699739983316704,-18.72343491334085,75.0983074881,2697.6981493255,1.0381941546256344
-0.013964013308334966,0.4937095738936257,0.0033797633047183,-103.25660547187903,-35.492381133577624,6.8664739048776635,48.379130419,2739.5724329876,1.023895367823044
-0.39191846382592166,1.35152424230789,-0.0060732312155135,-253.78015183912336,-73.90158201817758,-2.450503959769472,127.26324716,2723.187948017,1.061474836586926
-0.04255261907718877,0.7329958674263954,0.0084245452404885,-129.97718667027002,-24.327737344385582,12.088326227038776,72.07915526,3028.2105667637,1.0324778348462333
0.00542891194376649,0.1072339176252204,0.0003878274645749,-16.628521413755646,2.581307587114793,3.8370396656558694,10.4635703751,2722.8101478299,1.00510455507383
-0.010642235842938774,0.3335882406375278,-0.0043331205714681,-51.155066165588465,-21.991446795261425,-13.494853595703557,34.5573099585,2043.1011893353,1.0228639714687418
0.022498538431819703,0.4054094556169019,-0.0012728262081012,-88.57440793229522,-14.955020399239856,0.8793192934589723,37.8102337388,2344.3922008828,1.0217776804735428
-0.00726420358256652,0.535545779090147,0.0014088077683193,-115.22460194943963,8.639517837880817,3.064216372138059,49.9735417557,3370.8090260693,1.019984045899133
-0.046334911457561745,0.3217023591907295,-0.0011525514373241,-53.936636482407444,5.654704512725459,-5.721479731165753,33.2674097039,3424.4510480088,1.0130053046843177
-0.0021269683116167393,0.0870437676183665,0.0002597571345378,-16.205805926809035,-1.6511146641228152,3.433589295778362,7.8517324446,2923.5876654486,1.0035618652934537
-0.13600636637784236,0.9931693744566082,0.0338348732121738,-166.3270143821988,-36.677379833544194,31.52617111680657,93.761990773,2646.7952747031,1.0491148076545893
-0.2518295960843453,1.183236578536604,0.0271616151474597,-254.19030099861146,-72.87173463009566,32.2682312538222,116.8231315766,3621.7024164835,1.0445265842506852
-0.2745464671894742,1.0179395261428874,0.0094759713625737,-210.59673304130717,-11.102106553515625,20.39600797428531,106.26845819,2486.2862227923,1.0598665361499118
-0.17535965389257857,0.9300953119159818,0.0243015041048259,-175.1994574364536,-19.567843776433392,27.40217728546403,89.5267348864,3385.77813108,1.0362096907253766
-0.0011017899724068414,0.0246006824718726,8.564176107842254e-06,-2.9888814495516627,-0.9403171775172154,0.3461706222320727,2.5032488654,2099.8338382705,1.001577930915165
-0.07813905353688,0.6097202134897632,-0.0174336322985482,-137.2730962343598,-16.32684385149804,-30.567767179709872,65.5242923771,1927.3754947443,1.0470407566440747
-0.018777713265556883,0.1881923192469558,0.0008625254334193,-49.71532613639907,-5.9315650679815235,5.357715416589016,17.9279410195,2020.5549062441,1.0118649658395373
-0.015755064392024565,0.290389666129064,0.0031976871082438,-57.29475406985945,-6.859641426560756,12.92482587859654,26.3593874926,2913.2111995843,1.0121023989355178
-0.07800655929883371,0.7456670381348761,-0.0102102179212039,-135.93070478419963,-26.879369677622435,-15.792327790963446,70.5604847095,4442.2559198214,1.021441480652194
-0.28610708135065943,1.2933459544224088,-0.0418734075987776,-205.19307440912357,-52.933941068949196,-3.775431956663435,135.66403663,3339.1352857152,1.05673895201362
-0.1317763952392652,0.8027950537685511,-0.0065846442308864,-189.8951817697944,-33.44790541250444,-0.0739913379893805,86.5596758048,2287.2388847487,1.0526454620101469
-0.029047443021635644,0.7091647363033581,0.0281986176282442,-112.8103490627503,-16.539080360898424,30.34981711278169,72.0321618664,2357.6135651553,1.0410313716593582
-0.010422698492773996,0.1583382132636833,0.0001977903244568,-36.1111408784658,-1.2255692209299696,1.3298954618404428,15.5922647539,4014.6624439003,1.0051591613139743
-0.35405504700515467,1.4357772425111432,0.000572811268752,-282.03807355166333,-81.76905031886946,-7.10934220237187,149.463423749,3605.6694447514,1.0579560184901067
-0.03352817803496588,0.6024802793282854,-0.0015633725706637,-77.94786144785418,-9.53285544825934,-2.1414479338545176,60.2454483171,2834.5129646788,1.0289003435548534
-0.08346458699568693,0.5759519064249219,-0.0100746230365647,-102.10875020907267,-20.27791892530462,-14.280101082047622,63.2073744267,2704.8310169201,1.0318662744875502
-0.1494755021413101,1.0934961038615536,-0.0345046990289947,-217.4842317091263,-66.96198359150128,-40.16601833187063,106.7430459019,2396.100474381,1.0625551745430477
-0.1039622535560456,0.8565999414358998,0.0114003551616316,-171.05270701710631,-33.361967593558575,11.48986273265593,73.6432148089,2693.6040245559,1.0374854300815537
-0.026280316940794357,0.4232166430769242,0.0173957322106847,-75.66034129153654,5.254285403797326,38.46426056760355,45.8932243362,1750.6369094233,1.035887970476776
-0.043292415398880735,0.5307292731866728,0.0045432167599226,-96.6650689569422,-12.309499573982862,-1.3519390246690184,53.1559452343,2690.298624049,1.0268114988497048
-0.6783608553522389,1.6833808703151256,-0.0186803053350235,-310.0824849922981,-101.17423482453995,0.7972029211886562,180.5349393107,7400.7568045718,1.0333118225284947
-0.0360372614486435,0.5428923402741325,0.0179461562047468,-91.81864537438213,-6.8391293167999265,31.974726125148177,57.9546892772,2773.0364236436,1.0284040799043566
-0.13145283750544223,0.7770982868261648,0.0105621261195594,-153.12154253178267,-14.90503855417893,3.797917123010164,77.6584227471,4057.7521654423,1.0259484993314856
-0.12734646033665387,0.629290848757226,-0.009211797186688,-136.99269874190855,3.200360566716313,-16.343846889495953,62.153587661,2885.6618754192,1.0292985151726268
-0.05609895536751974,0.9742955946792214,-0.0354626847991595,-171.5085023534457,-48.17710980418855,-35.65443514398376,97.7817196382,2597.1149699673,1.052361864886711
-0.030928649286726895,0.3308541256592421,0.0017642335161007,-75.97234685315324,4.135000332852087,6.392381497479198,30.4701123687,2510.6040392953,1.0163003769925512
-0.04805472866347138,0.6404174478107264,0.0073028842693859,-134.8839252096488,-6.648660597548201,11.220701875119468,66.4946976455,3162.3030951861,1.028582650680542
-0.0035228714418957807,0.1039359211091486,-0.0005578008723196,-18.77591401422974,-0.32356673193578445,-5.556701167875014,10.3627459454,2866.243168558,1.0048009306201144
-0.25515685564498014,1.36663754960741,0.0103150201002341,-275.71036387913847,-61.0980811911769,8.536265870595402,140.4696397763,2951.2008605403,1.0671247798830343
-0.002764821661412231,0.0381371542483474,2.2666035558078545e-05,-9.075130846011387,-1.1641268233696564,0.6169543605974471,3.9569280946,2991.2635315126,1.00175124609347
-0.48120761381197275,1.4808345530310438,-0.0242860942895272,-278.8552723822295,-128.48466717178292,-1.4813717706503913,157.7489579812,2927.0591092452,1.0766844555212014
-0.0007749345698910837,0.1886378089358414,0.001171842558179,-39.24463748587905,0.2370438271545936,6.807384692911011,17.7665037873,3776.418402839,1.0062562573356888
-0.33217488537470485,1.296637684061355,-0.0753751080724575,-223.37940425783103,-55.81997600860899,-21.0232010662789,132.307164561,2507.1692577163,1.0749684652940956
-0.0361973772437576,0.4999292196551187,0.0068465469119105,-81.06090389548301,-11.808115747064392,10.793761186409537,54.0873263319,2927.4851554012,1.0250276295044107
-0.8198508465203211,2.051674771936965,-0.0124994324543349,-353.1524863729315,-164.23323602260382,-14.845316603567914,218.3082056928,3027.9645118582,1.1053146683364303
-0.15710909681857776,0.8261206558154106,-0.0148749455454708,-188.58499692436806,-10.577516701877585,-18.422356481220906,85.4611830339,2981.4909017824,1.0393722835278163
-0.7221033113287452,1.685953831020583,0.0052507332037436,-373.3806696851628,-139.25807334453089,-16.329635913580425,167.5312616504,5108.3605680221,1.0453043717301895
-0.02776709987806303,0.2882462464108756,0.0012812346253192,-63.213267825194436,-8.964698666233119,4.5975457046572545,29.1926610091,4007.3867689471,1.0097207091297817
-0.21608692559260367,1.0664241169022863,-0.024167493131061,-209.91672875766065,1.183823905262841,-21.051790282421756,108.2471801581,3379.4559560327,1.0442015113050116
-0.20255801689754271,1.1082961192325758,0.0334317214821139,-199.30851566321155,-31.824358749345095,7.782291934231465,114.4897281969,2747.9382537528,1.0582689617090513
-0.09808720058317366,0.8089775524416155,0.0291467843846035,-162.57999926720092,-27.87289491640786,16.044549339634543,88.238422473,2756.9004017149,1.044165988799188
-0.11057578199125295,0.7603597721712082,0.0018128160470866,-110.5116468796079,-23.814919739417405,3.1463353905304485,69.592587265,2600.4468353074,1.0366637650457842
-0.20766275910337617,0.9802167658566916,0.0152244956791029,-190.93568726405218,-10.695514788358196,26.24350568220289,93.8068446202,2446.7519467246,1.0533713140167147
-0.11647677686220215,0.9567177821271166,-0.004460126646486,-152.66652293266552,-63.376618596943956,-2.868829279281362,95.3851088133,2075.9686852033,1.0646465137255807
-0.1534112054566501,0.9225815073772364,-0.0340866586762362,-169.85770891261143,-41.3056764897799,-18.069853577004174,89.1482189161,2272.4209660265,1.054679998381127
-0.04685951070364602,0.3327837078136754,0.0013503778031621,-67.50517228828808,-20.099996046356807,5.277184076204793,34.4335472972,3098.9957409296,1.0149028294055311
-0.23538440031286578,1.026400178899144,-0.0253809291410267,-177.92539853688578,-59.91566047242907,-25.22683488916584,109.5086556615,3519.5215266274,1.0428828979588713
-0.31190954861788,1.1412533207731923,0.0305421661208266,-216.29335450681145,-47.11050264594115,3.5496031443752813,123.0138328694,2287.9203998389,1.0764896433957072
0.024680854432376886,0.3113951233842093,0.0009585088928898,-48.27570415072781,-18.23480695426258,3.8468951480409697,30.7299763573,2082.3553152147,1.019890439527211
-0.3235158593685381,1.6010176803772538,-0.0152517588606194,-292.5894193026815,-101.12761816421721,-8.158423871140867,166.8716983143,2656.9267053869,1.09051253237279
-0.21641190663359344,0.922803252066906,-0.0121789141829233,-182.26815997726607,-29.766508595039454,8.128295791011386,90.1877587706,3079.2818124359,1.0382948492088138
-0.24610387741014383,1.3611935003364644,-0.0670555505019299,-236.85658225899385,-73.89098555558621,-27.824162492471302,138.6906378635,2410.2538921035,1.0823026153358448
-0.016525511538441506,0.3626399622346694,0.0017112871990942,-74.46414927471719,-11.848965397463076,6.717513618070478,31.8047452728,2327.0984767066,1.0183933440200874
-0.0013460294459228805,0.0361647625086498,6.260005940928495e-05,-6.741599758207881,-0.9211570720653981,1.802133386730973,3.583356809,2731.3752141066,1.001736784458027
-0.8120519948603637,1.8576220672927075,0.043679938229535,-382.29720859169737,-114.10305339172868,3.98591249965156,210.3314952045,2703.4121669779,1.1146014753723987
-0.39186826167314415,1.4304818424789294,-0.0019148177120935,-271.21936608468457,-41.67290908456124,-9.505935548403311,140.7741067655,4590.3434080932,1.0422404309454314
-0.3282090682403074,1.3544242037010197,-0.0392215297492761,-240.40762163336908,-53.40674541782738,-31.61833018319143,133.0572090732,4214.7495189175,1.0435370196458469
-0.24334313066398083,0.9609968749554548,0.0113798426077319,-200.17521471591022,-5.150422463998723,21.50296291008245,100.3880990684,2499.1104233215,1.0560621783295852
0.007390080061317139,0.2546345042787176,0.000455110116777,-55.8992598006285,2.5925527240268593,2.0524511915738657,23.425097698,3298.5749321185,1.009473991603201
-0.06556528746823309,0.4787870033076786,-0.0085483452689632,-102.7922530912558,-3.0084569478643743,-20.324952774327382,43.404349671,3099.643780917,1.01885462877009
-0.05518228267949565,0.4817285787564698,-0.0104204219828724,-74.58468680709795,-11.527251211721023,-21.315600681244536,47.8591757798,2668.0358686881,1.024281570230541
-0.4214726967637583,1.5044643546097929,0.0185783858726271,-314.44056227874495,-113.61006543613428,-9.837968799079029,164.6550445004,2226.8552954976,1.108298829856247
-0.005512136376228494,0.3368770597745294,0.0031278440201622,-51.828182446490025,-5.066927393254559,10.642495686965193,31.4913233319,2696.8382519066,1.0156738097391649
-0.1518585580611469,0.6516802756371641,0.0003470037841218,-134.06216274044493,-3.4766852334071245,1.7403411693796598,60.8242668339,4492.4674757889,1.0182185894260976
-0.16851656742365062,1.1237990384414505,0.0386643129912402,-211.41181376760076,-33.846991504969196,29.02679306108141,104.7777250725,3116.9414733915,1.0464897891647227
0.0042821623345297155,0.1727646458417414,0.0010291409351496,-39.74735483138212,-1.952957648350207,6.403040639428389,16.6891206132,2821.5646599558,1.0078783466870647
-0.07035543351811269,0.5079269743352364,-0.0035148293304441,-83.28834470725494,-3.676877025196177,-10.950098947745488,50.0445494703,3993.4394177035,1.0168400010440655
-0.08213030504709895,0.7884061280881602,0.0174792718036579,-143.0123887976988,-42.73102154255838,21.757870364591685,83.0504747177,4097.8143326466,1.0275210166673518
-0.2046064003488306,0.8914065549862369,0.0051419337605071,-201.81933076442232,-36.67387828490985,-3.966534289357328,82.824443962,5078.5087424792,1.0220275943143111
-0.11548443757596205,0.8414811833682573,0.0465221907232435,-131.30440663785927,-30.093955869499837,62.04211946684309,91.7864486723,1808.5914427191,1.0718905524293603
-0.4707646464893358,1.3989071947857548,-0.0031478639692562,-225.6951399032334,-33.90328129909159,-11.60057252514626,146.9786352032,2592.8967478825,1.0809771274178006
-0.1168511766234408,0.9744943443876584,0.0087316135690891,-170.9842970435528,-29.014928384010716,-3.691617414518275,96.0711604177,4276.1209824671,1.0305994203856064
-0.024547327719090628,0.7501290671483323,0.0306003243384885,-110.63452560715028,-14.880207687115671,42.74871987260944,75.3786309704,2370.3012212334,1.0438707061557564
-0.016318692447237826,0.453665258404199,-0.0047352004139766,-95.87120863370063,-30.299982381957307,-11.724797702221188,43.4870880917,2740.2233577995,1.0214221838829953
-0.00760612869915489,0.115124169959072,7.006043469932253e-05,-20.055890888242757,-6.716633664223934,0.6194146367405808,11.8120685864,2720.4172873592,1.0057713041407155
-0.13326301570894783,0.8570444100833898,-0.0224927322469627,-169.73981214790223,-20.673461304699458,-25.186156265798868,83.5582611278,2011.5345652452,1.058084520764201
-0.002223122632252217,0.1840245765704459,0.0009855532700013,-34.708126901815305,-10.588432712641179,5.732627454017289,18.2824820488,2548.4335371304,1.0095715688577946
-0.26149145494798365,1.1065707165970915,-0.0036560401997715,-203.0703527475803,-37.5886606308859,-0.2558202842697561,103.7562210133,2652.2845281975,1.0545169507494376
-3.5974637240698826e-05,0.0141549416434316,9.990736429177707e-06,-2.4633133902561406,0.08156226711491854,0.756967270330531,1.3614630832,2614.7519237064,1.000688586374988
-0.01668401705272471,0.3160537034971917,0.0029393567582767,-49.97799574890887,-0.03205344150512701,8.507007121503838,27.7406136693,2835.8690196755,1.0130965655691382
-0.019407919531143403,0.4684005903411857,-0.0088127194300345,-104.23470094214282,-28.018544573228837,-17.557547766518002,44.8992972876,1978.1402076439,1.0309238052269953
0.0022652507144420575,0.0948989981067658,-0.0003095141164694,-18.86043529945042,-1.450372884402782,-3.326668500737675,9.2798684217,3585.2568508767,1.0034323419636029
-0.4096931503648178,1.2118220405754716,-0.0144537101526059,-242.47822547836148,-37.362335079655224,-8.380401751696752,121.458581809,2713.8464679435,1.0628638409134838
-0.04706820189356664,0.5961786707458037,-0.0057726798662582,-83.54993248003255,12.560177989245972,-18.344669216896733,56.5398558436,2055.0580520801,1.0377310325288431
-0.2271087845628026,1.3366321710481317,-0.0134155828410986,-250.11223922231906,-66.7821633836034,0.1564950921819839,140.3596490288,3531.8889359626,1.0554303533848413
-0.09314059813410092,0.5339863697693519,-0.0046703783891526,-99.39160515525354,-17.32387246048961,-15.369957323599891,52.4566029598,2369.8322120964,1.0301341029425501
-0.007239631138712177,0.2367090679522082,0.0024939083738013,-51.249354210625356,-2.5061343437495225,11.031383249056082,23.5545067528,2894.5020390627,1.010871251714621
-0.050284528775786264,0.5919799144633888,-0.0032438284945718,-94.91557450354901,-29.109234415718788,-2.3537606516063487,55.8160949487,2495.2113077589,1.0304626043201577
-0.11450034270494536,0.5842007357970003,0.0044603794892088,-137.36897028033565,-13.891297337311812,7.236191483101442,61.9902330733,3243.4391274252,1.0259125778205744
-0.35500480731037243,1.298709855924296,0.0218145115142048,-243.51893736366983,-63.61752963790394,6.000220185230885,142.2638467137,4115.7553538882,1.0478667239759178
-0.13666187260551377,0.8486777517999534,0.0216272700253373,-163.76272853193356,-23.608958112258506,12.159360096202112,81.8268868514,2856.5872736718,1.0391168467638252
-0.2656025142125289,1.2405273968443455,-0.0082672017528232,-229.15121053596152,-51.979273500744114,-2.958938529537688,145.4153063555,2349.9233281803,1.0875588644066545
-0.050317442977049875,0.6417608241263582,0.0116596305663106,-117.2603800740423,-31.616472786478482,17.873223970378753,67.4785107081,4084.0948989995,1.0223224300286762
-0.18576860498112735,0.8046535528762142,0.0042946908202523,-171.9433187274436,-23.059645630787998,4.710894335488608,79.9314794243,4961.9145945576,1.0217518568573536
-0.03438937073650061,0.4681694145340393,0.0011714361616974,-108.36889078046295,-2.1194109240411763,-0.7538210302325002,45.3763817898,3217.7987067333,1.018989933756146
-0.012415809774501962,0.2249333154185643,-0.0026159396513954,-40.67008696111829,-1.6416916924790712,-12.03652531358243,22.452616215,2873.0906138726,1.0104354152218282
-0.16523732600037722,0.8477991128850927,0.0027302642856626,-177.49901509517017,-14.955598104889987,-3.2846346523836902,90.69320228,4038.2016265515,1.030588184367126
-0.1690180950978024,0.808477437766277,0.0267068658780272,-180.7565866000936,-16.98223385574829,23.848421012203296,86.8955446285,2822.7825909816,1.0424063034439817
-0.010551864984952974,0.3111852574580351,-0.0005778228296421,-48.255338470822196,-18.44182137015889,-0.6329330601530245,29.0708827858,2479.8439609237,1.0157361134589973
-0.2215451607301766,0.8623906261367168,0.0272674427228923,-161.80752860621465,-17.42514366079598,27.880893722626222,91.1476251984,3066.8740975481,1.0408822079160793
-0.0916627147461111,0.9121112816483404,0.0006230424167283,-197.7323292012893,-29.56849951648809,14.786339961530308,97.0348867037,2842.5699092365,1.0472439036046848
-0.06308616266267686,0.7342516375104049,0.0049751309684533,-159.84293243748252,-49.28161268113149,3.452982024729752,63.691429024,2654.1488678243,1.032751703513956
-0.005829910771087299,0.1397870509116463,-0.0001104834259233,-23.792310816890726,-9.647099589020627,-0.852879487166236,13.6592450008,2261.2294419734,1.008047237368984
-0.025444454316554843,0.3329765459343449,0.0064014638458911,-59.44152612815153,2.97553475507101,18.14738041043294,34.2612529022,2401.1085810506,1.0192193827399052
-0.07550575767652168,0.5713491029747158,0.0152416225849618,-98.6684275755294,-20.81381115819846,24.517737159780555,57.3337089444,2752.6853570086,1.0283046799655642
-0.3887502507950904,1.3798670082306017,0.0030017912218125,-253.23213396280454,-80.96030255828038,28.328037013835225,134.0059317033,2763.4798369107,1.06476863209742
-0.02185359528398756,0.3559307168304546,-0.0062411956293244,-72.36668585297761,6.934460357902708,-19.09564681808823,34.0860837032,2294.9442320354,1.0200215903876235
-0.020741393691846355,0.445191449823015,-0.0005658384665394,-94.07677730895583,16.19215813880595,-1.255605059022626,44.4615350793,2525.3417307907,1.0238216843434704
-0.005655434470684284,0.1220063629612915,9.101517529954777e-06,-29.493848471866663,2.7739673766409396,0.0620325932139791,11.7145747523,2562.2304490986,1.0060788943345835
-0.44298555024816366,1.3664204194862215,-0.024174300540597,-293.6338376961237,-75.39848896604781,5.902074467440921,147.2358786337,2567.6555977191,1.0819947185654688
-0.22994160888587212,1.1798981528105557,0.0440137536312466,-209.98410823480734,-51.133228569474625,29.74461134965772,121.4479164668,2572.5947865746,1.0665395099502861
-0.05194808803872597,0.3715269621153076,-0.0033353836714321,-81.24183595377168,-24.197685782189865,-9.456824668340053,35.0405470764,2559.4390047906,1.0184263456357192
-0.08762394634878934,0.7594101016623496,-0.0071814474627383,-124.07715642500979,-11.024034237293108,-11.959954914715611,72.7413105628,3664.2613115249,1.026941647818773
-0.06463758566635303,0.8335214236332339,-0.0009547095575741,-122.41009741577213,-25.364113644876625,-1.2088279845843282,78.8572059838,2910.0356166932,1.0371419641725137
-0.4844767168060309,1.4878851769348895,0.0238632352563721,-278.79999729429863,-103.54187602433342,9.145976900280177,142.7199773948,4254.3660283113,1.0463900120831395
-0.2518209864232066,0.988396522617124,0.0381420585764438,-204.65707222402276,-38.15572858210868,33.15547216289412,102.4303969834,2814.1708751333,1.050532450029064
0.004550688561351546,0.2581730037889824,0.0027623682324888,-41.94138008244514,3.350772673619417,12.402159382121711,23.8832535475,2420.8585274267,1.013210107746057
-0.05964463918660812,0.454535755974496,-0.0023343389796365,-109.76667071227935,1.3704295512352473,-5.543657461387311,44.2310370198,2527.5017071514,1.0236745530231193
-0.0039918526847628755,0.1168453393173208,-0.0006118349972746,-13.199387927313202,-1.746473200981427,-5.608091351618304,11.3293232372,1579.0454748047,1.0095726222195784
-0.049287921916414845,0.4178431294261108,-0.0044539970804942,-83.032495105599,-14.544468902698895,-11.319381276595012,41.2065100291,3980.2564394822,1.0138714457250453
-0.0015431313833316196,0.1276882708023565,0.0013723733999529,-27.46416455955532,3.285917637072771,10.890905745725526,12.8322902294,1669.7073326363,1.0102608000392148
-0.1272857157236431,0.7697718590921809,-0.0054439091578973,-114.12795825196432,-8.701635070506995,-7.127742817144429,77.0595478313,3970.334626843,1.026324961413692
-0.25001140384242904,1.15311140408098,-0.0157104821685907,-199.23124285869497,-40.138164583902494,-11.29081207599804,120.2013560067,2250.3986095424,1.0759493406829732
-0.4225794517216386,1.1919008319149296,-0.0466049459258565,-226.66579246449214,-25.595912950052025,-14.752117781024332,119.8748187742,1948.2954465449,1.0885092633230866
0.000307413409865287,0.027857631477952,3.572524415961269e-05,-5.059242887684235,0.8533702118894553,1.3234063707992216,2.861675493,2753.623938899,1.0013752973639318
-0.059865822163398086,0.9158929230277792,-0.0162544085213759,-182.6424382951035,-49.89979081865408,-11.690806578473298,83.2099412019,3106.3787350415,1.0366992192280746
-0.04613362750607841,0.6415682603500257,-0.0195701886628032,-136.03009397088965,-39.43068672718505,-26.833106537656196,61.5286666533,1993.5237480431,1.0425231510503215
-0.018364713683322265,0.4379416317772173,-0.0009662047724423,-69.53426575420781,-31.589945068344946,-2.380978448835661,41.7309851058,2079.9079421745,1.0272376047804417
-0.06785633738702046,0.5054385061551876,0.0009631588707323,-95.34949273374218,3.4102922145673347,2.2871237192214173,47.0149174364,5339.4812053726,1.0117734228253643
-0.010920692541727561,0.3520880935855819,-0.0009911702697556,-41.04772571316241,-4.008707111698868,-2.8636795067641656,34.5953003498,2128.9139964199,1.0219468044946085
-0.016739630780754577,0.5009124076566879,0.0090523310137799,-100.77466691421344,-12.003818998546535,19.68002181998047,46.5195448191,3516.1616147584,1.017795549417778
-0.26348510717076046,0.9462608918442996,-0.008470357048455,-185.36729030651404,-29.41316338023421,-8.949302985000775,96.1470223238,3128.3185940756,1.042336613718688
-0.03629178020338486,0.3937315370286104,-0.0056699537287489,-56.880072835547224,9.25081660631679,-15.34117553861616,37.26111404,2094.0580604156,1.0240816276575664
-0.23614706317545275,1.0635048973715897,-0.0044228340888819,-211.9213699391527,-54.27561010677266,-19.565733703171748,101.0445582025,3357.7977974041,1.041415562297703
0.001641192592343188,0.0356231565548222,-4.4648194348089166e-05,-9.639227976868664,-0.8680692674043939,-1.2783266065072076,3.5799703781,2097.0319401189,1.0022611873003564
-0.3400934833751359,1.2680890072254145,-0.0475937119402565,-257.27930455621765,-51.64073361090897,-13.316633951235753,122.838770728,2816.6085839526,1.0575763700681382
-0.037698607727685296,0.4324365275329489,0.0016670347716602,-80.46176413182762,-8.210001503084868,-4.334247422700644,42.162317308,3525.7140193791,1.0155785675032556
-0.19121018921423216,0.9992511173316094,-0.0090807871124718,-185.0055536202569,-44.73477272392438,-3.456239755177819,105.5459396061,6683.4992721247,1.0213147355421077
-0.6381619894208566,1.950444533465993,-0.0607004796989507,-341.5853919712264,-148.01904362737412,-32.819404162698504,190.9584229492,2373.9815861913,1.1189462924925255
-0.3077124935061888,1.3001277694168851,0.016675793397446,-281.06349037451133,-21.395471415425163,9.321849372418118,124.9350611357,3203.4577720159,1.0543411002975993
-0.4028179997926773,1.654296315674331,-0.000197585391455,-294.02270050450466,-107.75507968725623,13.458581826668468,164.992994216,3309.4192583536,1.070533712416161
-0.3755095587897257,1.121360319563735,-0.0081497838150765,-222.3334793341232,-31.32409519775416,-14.084868340176357,115.6544013431,3042.9228330115,1.0528848821647123
-0.005027638598572803,0.4314265160335794,0.003149133908005,-64.59063881017042,-5.673331778537886,-0.364683545778984,40.28039468,2412.0701154788,1.0225663998711552
-0.18435074921419448,0.9908927380908976,0.0168602121864978,-173.14866078895488,-31.156300452432674,17.6260321877513,102.7987363955,5039.9777213591,1.027701866810539
-0.0187744426126204,0.199682018856688,0.0001111976846869,-44.64950631235806,2.245107900157109,0.6146352626548321,18.6775211381,4211.6876044509,1.0058952162264203
-0.19881179829110618,0.9361783158449666,-0.0145003949402269,-189.92195708843153,-43.09502606404328,-20.02104630850996,84.150130097,3976.9130919317,1.0287680350342672
-0.04656736065129152,0.5387779311562387,0.0098058273054592,-95.58482709885392,-11.543285042788284,23.621077778032017,50.2939993355,2429.9842778096,1.0281213753180707
-0.05393031421603789,0.5488476371537766,0.0161274572623463,-100.69159983086907,-32.80487595405657,33.58368179885935,50.6702109912,1843.3776560068,1.0376957210422018
-0.09870205902517926,0.5692223391502058,-0.0041274909948057,-99.81168363093528,11.462983726827247,-6.278091427810087,55.056694058,2470.995243895,1.0303388755437308
